station_id,Bin,Qmean,Qstd,dQmean,dQstd,n
405245,52,0.07744887348354444,9.674623237140389e-4,0.01247833622182222,0.0013205829767498735,9
405245,53,0.087223570190575,0.008984402079674998,0.03668630849215001,0.017968804159350003,2
405245,54,0.07626046051001428,0.005063266911136632,0.02032186184697142,0.009904949823215103,7
405245,55,0.06754345134935,5.591858748076693e-4,0.009091359247357156,0.001400008994276551,7
405245,56,0.06888041594453333,0.00313948590998163,0.015972270364000004,0.005868799120797667,3
405245,57,0.06757019064125,0.0028076256499000025,0.015348353552899999,0.005615251299799999,2
405245,58,0.06311542461006,0.0030837904960519667,0.011829462738279995,0.005892417818948526,5
405245,59,0.05743599900964286,0.001896291562430188,0.008770487744514282,0.0038721843099045064,7
405245,60,0.058024263431533336,0.0024547776798075423,0.015722703639466665,0.005619409205828588,3
405245,61,0.05802426343154998,0.002246100519950011,0.0172201039861,0.004492201039900015,2
405245,62,0.05378162911613333,0.002331145583778977,0.010731369150733328,0.005157041383080102,3
405245,63,0.05128596187171666,0.0014172665542339022,0.00873483535530001,0.0033014574418694384,3
405245,64,0.0496481802426375,0.0022967110029722005,0.009826689774724994,0.0046722847976446305,8
405245,65,0.04252942506216739,0.0010810158369133798,0.004915379398699999,0.0022494647280705497,23
405245,66,0.042020797227043744,0.002866503225553606,0.012353552859612505,0.005967836166203161,8
405245,67,0.0385580589254875,0.0019149266312472118,0.008610051993025,0.0037745677964663507,4
405245,68,0.03755979202775,0.0016365184532160441,0.0077365684575,0.0032730369064320848,3
405245,69,0.03855805892546667,0.002287316811337693,0.010731369150799997,0.004761429636189929,3
405245,70,0.037247833622150006,0.0013102253033000083,0.008610051993100012,0.0026204506066000097,2
405245,71,0.03546967071055,0.0012356861066363622,0.005428076256549999,0.0025088904452692687,4
405245,72,0.0368110918544,0.0022076430380144297,0.010232235701933332,0.004622040418639705,3
405245,73,0.037060658578837495,0.0020560875352405904,0.011604852686325,0.004196507327190964,4
405245,74,0.031228678281492103,9.868378914602682e-4,0.005319711757710527,0.0022972518965736887,19
405245,75,0.02867521663777,0.0014479172252504563,0.00613934142118,0.0029985418573456974,5
405245,76,0.028076256499099998,0.0011230502599499977,0.0052409012132,0.0022461005199000002,2
405245,77,0.028450606585775,0.0011230502599749983,0.005989601386550001,0.0022461005199500006,2
405245,78,0.028450606585783335,0.0011230502599666667,0.007487001733166664,0.0022461005199333325,3
405245,79,0.02505471651397857,8.752622451150527e-4,0.0033691507799142838,0.0016570396995546147,14
405245,80,0.024644714038125,0.0011206212900828297,0.005116117850950001,0.0024022012618617537,6
405245,81,0.025081455805874994,0.0014974003466250007,0.00673830155975,0.0029948006932499997,2
405245,82,0.0224610051993,4.3226224659707397e-4,0.0024956672443333327,9.982668977333328e-4,3
405245,83,0.019091854419425,7.487001733249981e-4,-0.003743500866550002,0.0014974003466499998,2
405245,84,0.022311265164650002,9.062056091468783e-4,0.003893240901179998,0.0018851788668346006,5
405245,85,0.022086655112666664,0.0013569294179432113,0.005240901213133331,0.0024800202735443234,9
405245,86,0.019175043327549997,4.8238808338757505e-4,0.0019133448873666725,9.43011497991198e-4,9
405245,87,0.020214904679350002,7.487001733000008e-4,0.005989601386499999,0.0014974003466000016,2
405245,88,0.017968804159441666,3.985260999773655e-4,0.0019965337955499987,8.57289851431251e-4,6
405245,89,0.016560534785829285,5.521805853551234e-4,0.0023174052983442844,0.0011353480811238704,21
405245,90,0.01622183708838333,6.947643572405314e-4,0.003993067590966668,0.0013895287144810619,3
405245,91,0.014646447140381246,6.801786847245358e-4,0.0025268630848875066,0.0011832703164371499,8
405245,92,0.013164644714049998,4.967882513315562e-4,0.0021213171576666633,9.935765026622754e-4,6
405245,93,0.013663778162925,2.4164194187445962e-4,0.004117850953149999,7.792718472765061e-4,4
405245,94,0.012153899480060999,0.0011453298818955924,0.004442287695000669,0.0021803294333410227,15
405245,95,0.009296360485266665,4.2591177398685227e-4,0.0016221837088400033,6.531786257470745e-4,6
405245,96,0.008734835355291666,3.3014574419607836e-4,0.0024956672443833296,6.602914883921571e-4,3
405245,97,0.007262391681106,3.403636333387342e-4,0.0015473136915053322,6.98786828422473e-4,15
405245,98,0.006738301559779998,0.001123050259955003,0.0037435008665300056,0.001497400346599995,2
405245,99,0.005989601386479995,3.743500866550007e-4,0.0029948006932400107,7.487001733100002e-4,2
405245,100,0.0059896013864799945,2.1613112330142443e-4,0.0029948006932400107,4.322622466028481e-4,3
405245,101,0.0054904679376066665,6.602914883764063e-4,0.003493934142113333,0.0013205829767528121,3
405248,1,0.64931432545225,0.13175483215848044,0.4200584144645,0.20699763343845004,4
405248,2,0.4428150208621667,0.01706064048264821,0.28840055632833334,0.0408328081723747,3
405248,3,0.36145201669000004,0.05074490552442918,0.19236717663400002,0.08854996157989167,3
