"run","station_id","Message","tt","cfmax","sfcf","cwh","cfr","fc","lp","beta","k0","k1","k2","uzl","perc","maxbas","R2V"
"run_02","410734","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.388494951548117","6.76449888474369","0.983834002893779","0.189143884797011","0.0999943008816644","412.291578005248","0.300000002339894","1.54068952084388","0.470380626088405","0.335169426856854","0.00100000033119283","10.0000303483337","0.637624852674886","2.21127500475188","0.70680477208961"
"run_02","410705","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.305857112968589","5.23498892755881","0.791277165393234","0.199643349150299","0.0312678310926965","232.960553437385","0.740760300366753","3.34709991488428","0.499996063179285","0.399998759056497","0.00100000902110687","10.0038193666116","0.434731769387815","2.37224167921077","0.663582130149221"
"run_02","410761","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.834705095874607","7.38628818365492","1.08187214306249","0.043419376859425","0.0741228503531837","439.691444628134","0.300019764764747","1.71511000655495","0.297243640050777","0.399999877798061","0.149564715581162","76.4683609493469","0.799132002586122","2.93124165176789","0.642858506158417"
"run_02","410033","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.94606480763331","9.91803899208787","0.990649238609431","0.149332328587589","0.0877483320573732","545.419466492025","0.4055513867821","2.63442041275197","0.499989553988916","0.330726899709319","0.0884925500229156","10.0000166117164","1.0462342776471","2.68435447842867","0.680517716336465"
"run_02","410047","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.99995341079191","8.33393572040452","0.775466844283601","3.4859402325914e-05","0.0480136538520492","511.225417650319","0.506042254223086","2.33434177221213","0.488129061639038","0.342181543260958","0.130942224531256","10.0000003389464","0.749708218858858","3.47870427157155","0.836442902310052"
"run_02","410061","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.501746256071382","1.63525693323679","1.45212574083907","7.17519324243947e-08","0.00450609019038146","549.999554315906","0.521467350423813","2.06725119868111","0.499999708754165","0.353896254432879","0.0702550173996415","21.1403693165067","2.94999087307488","1.12423744731241","0.779677689306453"
"run_02","410088","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.2986834473361","9.17017580023959","0.401249231269181","0.0906180328223133","0.0281400637493653","549.99999970437","0.928249055072911","2.94691427259257","0.49999927859879","0.159201858838502","0.0491636354341626","24.8853383743026","2.10985952957535","2.0224790382515","0.620063748964523"
"run_02","410156","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.119499798825439","9.99964209730339","1.25962516938904","0.199998513340137","1.46916044339694e-05","202.464578897565","0.738619322218908","5.06635459630271","0.441706049381893","0.386744278159578","0.139205812866166","10.0108634926798","1.49403703873684","1.28921088700738","0.706153757050344"
"run_02","412029","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.368578634624146","8.0113836382434","0.665239567678209","0.122703645066065","0.0360884964480627","278.716725748597","0.99998406173232","5.99999982280428","0.499999791482625","0.356527831052676","0.127374167072085","10.0000055642958","1.54486661228584e-06","2.10886521920239","0.693214620383883"
"run_02","412066","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.84121763400083","2.18477893108152","0.661031686298054","0.136429025839146","0.0718923527903348","358.781089922178","0.751944567838319","3.71711214736311","0.17453803637398","0.399999990458867","0.149999507377428","80.9769716172871","0.423311252179915","2.05466523882947","0.691702604623276"
"run_02","416003","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.27231197373207","1.00041720926221","1.59998544433825","0.164229021190486","0.0999992397604086","185.472312505223","0.8872079169178","5.1671935274746","0.497617204515971","0.315632625575605","0.130301008037439","10.0114427172297","1.77475710780701","1.52254968318872","0.76065435597749"
"run_02","422202B","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.86218784332381","9.9956399977881","1.02857136742541","0.158575089687149","0.0829204855247908","181.623416416442","0.819296787163275","4.27196283132429","0.0502090959536591","0.39999941292026","0.148241244652825","20.8094798176108","7.56661171230039e-05","3.15614998053691","0.854774531361684"
"run_02","422306A","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.20972387264706","1.00000000086713","0.400001394363049","0.0395701210093021","4.94139274888815e-08","237.960102149522","0.427406973463307","2.66182887292861","0.278433329959515","0.399908350055832","0.0191296246613059","10.3898821208482","0.309060144956798","1.01007130010421","0.811273418009952"
"run_02","422319B","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.99985819008175","6.72034240545579","0.400098415159509","0.177701962381757","0.00114997468433169","103.46412337632","0.470706074057553","4.10449488972136","0.499999183726005","0.399876703935647","0.0364373649906427","10.0006729532989","1.88767305458714","1.49959146500046","0.781155508196174"
"run_02","422321B","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.48244984332249","3.58714543256185","0.555118830623887","0.157060686009603","0.0838091898373497","333.710406102841","0.845360617983798","2.26831836961214","0.407558550212895","0.215299834617526","0.0268995381339435","16.6591542521341","2.99999421064024","1.00098320353404","0.853530880808359"
