Number,latitude,longitude,area,DEM_Mean,DEM_Range,Slope,StreamLength,StreamDensity,CatStorage,RegolithDepth,SoilDepth,Clay,KSat,AWC,PAWC,ForestCover,FoliageCover,Igneous,Sedimentary,Metamorphic,SedVolc,OldRock,UnconsolRock,Silica,Qcv,P,Q,PET,AET,P/PET,Q/P,BFI,AR1
402204,-36.30375,146.9060831,284.1,506.212921142578,944.629943847659,7.0312614,2.7390423,0.8483083,0.6173103,2.19351172447205,1.03467130661011,28.499103355407712,112.4255905,131.284240245819,126.283744812012,66.1318480968475,27.87198638916,33.032711,33.0083656,24.6927509,0,0,2.7791214,69.4937973022461,11282.403822652204,1018.1775045735883,155.37225792528386,1083.9851088229295,553.6361685116457,0.9392910440247653,0.15259839981472936,0.5190006937847931,0.6147772794373023
402206,-36.540185,147.044815,128.1,631.996887207031,967.101211547849,12.8596783,1.5164844,0.7330733,0,1.52884614467621,1.08992421627045,29.725340938568124,72.0643005,133.36571836471563,170.437774658203,95.33182382583621,51.97668457031199,0,46.4116211,45.9183311,0,0,2.8060384,67.70526123046875,18824.02734239967,1253.0155210210664,220.26838167995186,1054.2815804221452,591.6612222917344,1.1885017667854407,0.17579062508376428,0.6907904021387532,0.9319602904082126
402213,-36.31636,146.89375,123.8,485.147857666016,935.067764282229,7.6628904,1.9049293,0.8870165,0.725283,2.22666358947754,1.03462588787079,28.125644969940176,107.0982285,130.8256559371951,115.568344116211,53.5153448581696,23.915969848632997,51.2499199,7.698843,30.163187,0,0,0,70.550079345703125,11619.689042601773,1037.2142205022778,154.03636898984988,1088.0056199852609,562.24921447253,0.9533169695541912,0.1485096964012475,0.42167097583565,0.5903985194278344
403214,-36.57756,146.81994,138,486.133666992188,946.56489562988,8.5774689,1.1595156,0.7490274,0.1349727,3.30376124382019,1.12699913978577,29.404447555542,81.8740158,132.99881029129028,129.582290649414,67.5548315048218,27.717704772949006,26.9976559,33.9915962,2.5888319,0,0,34.1680336,69.35679626464844,11286.3161986563,1162.662474770487,157.04767376311898,1065.3645359425068,567.5762303894178,1.0913283064579418,0.1350758944844424,0.5234644344081837,0.785926768750046
403217,-36.824275,146.583225,180.3,658.002502441406,1239.71398925781,12.0418625,1.6241935,0.8392147,0,4.67937850952148,1.08228361606598,32.02667789459227,248.2870331,135.52698087692252,155.661636352539,96.2479829788208,45.160629272460994,12.9894943,84.4761734,0,0,0,2.5343108,70.12578582763672,33766.931549492125,1203.825244572393,282.0347082272376,1014.8753343387774,665.8564338567987,1.1861804143232255,0.2342821015748164,0.48960771513308166,0.8546664824111677
403221,-36.31125,146.60125,205.5,455.884094238281,670.1845703125,4.5035324,2.1000104,0.9006817,0.2700553,3.21567797660828,0.973389685153961,27.55673408508299,222.1605377,130.63858032226588,129.675750732422,72.2795605659485,20.34602355957,63.3494148,18.6689205,0.015008,0,0,16.795927,70.91358947753906,11878.573837440688,888.4786399850489,142.19289160033483,1085.248684500278,529.8328818099944,0.8186866776937534,0.16004086671428322,0.4188972104326589,0.6288841193991103
403222,-36.91068,146.70125,415,768.714538574219,1276.18237304688,14.1697016,3.6035008,0.8499482,0,2.16132593154907,1.03708255290985,30.297681808471694,186.5377502,137.30197715759283,171.845016479492,99.36982989311221,50.456146240234006,8.263217,91.7367935,0,0,0,0,67.51897430419922,34193.93475146355,1256.499532433192,345.2494004305428,1004.898715131693,644.0123125949649,1.2503743049054714,0.2747708148859973,0.5746560837719635,0.9195453520286412
403226,-36.60562,146.36188,108.4,462.110168457031,663.360549926757,7.1588683,3.4190116,0.7302882,0.8244576,4.44189167022705,1.04444670677185,30.912959957122826,195.3250122,129.2866382598879,125.901084899902,87.1229887008667,33.78309631347699,43.7665176,40.9091225,0,0,0,15.3243437,67.51557159423828,24065.74504000023,999.2657561170283,211.3734908357039,1072.316724554399,591.6819485854141,0.9318755673910366,0.2115288045665292,0.5264786396941924,0.7681174423398798
403232,-36.75154,146.97875,124.1,728.312866210938,927.617218017581,14.977356,3.9068217,0.7753112,0,1.41363847255707,1.06499171257019,29.705314731597902,197.6539154,135.89170169830345,171.228927612305,100,54.063247680664006,0,93.0728455,0,0,0,6.9271712,67.367767333984375,36460.878011938934,1421.6999445406277,311.7259753281876,1021.5765215594424,656.598214165341,1.3916724929919049,0.21926284552885092,0.595439045748664,0.9032740795660591
404207,-36.611525,146.059025,448,486.688568115234,958.183074951177,6.4867935,4.0573821,0.7086967,4.121623,7.12819671630859,1.02937507629395,30.162130355834968,213.6536713,130.13217687606806,126.371803283691,82.7830612659454,36.755706787109006,56.2639046,16.0678482,0,0,0,27.66819,65.04960632324219,13556.48220477167,925.4322455604354,138.88041628671508,1061.5835524432844,582.9051669517144,0.871746970297825,0.15007086359154262,0.3924836349556165,0.6576308141866555
405205,-37.4138538,145.5638538,105.8,675.224914550781,692.896667480465,9.0821409,1.8220634,0.8432883,0,9.00172328948975,1.0018607378006,37.18363685607908,196.1068726,143.09808444976792,158.107818603516,94.7587072849274,59.970855712890994,94.3050919,5.6949029,0,0,0,0,68.17356872558594,33696.10881538023,1252.0107773942639,434.2697881553417,949.0711319111928,626.3166557444365,1.319195933051958,0.3468578673573096,0.7910122264730628,0.8841499922869881
405209,-37.31772866,145.71375,629.4,604.729614257812,1284.2230682373,9.0075197,1.3435156,1.0276332,0.3507791,8.86212539672852,1.02482724189758,36.62075309753419,162.0077972,140.63128709793074,145.683959960938,94.4327831268311,46.02828979492199,41.6291466,35.8064499,0,0,0,22.5643654,67.87299346923828,37922.24577821104,1224.845984006953,417.07676988135046,979.8747489397938,634.3385905224001,1.2500026001611058,0.34051364443138255,0.7187833225980823,0.9268065337393676
405215,-37.22964985,146.2071498,374,856.158874511719,1485.44320678711,13.8548489,1.6426988,0.8773918,0,1.7486013174057,0.968408167362213,29.637585163116476,224.3872375,139.7649722099305,167.247817993164,100,55.45947265625,26.2546959,73.3485794,0,0,0,0.3968827,69.5055923461914,33065.59803594921,1100.2004049378975,417.0524190129684,971.4822135708706,595.2407679558726,1.1324967040764424,0.37906950146642565,0.604641080124342,0.9355619198487081
405217,-37.38375,145.47319,360.6,452.669158935547,795.221054077145,6.6527328,3.8971825,0.7368135,0.0170114,8.19606018066406,1.02218127250671,34.22775983810425,185.2631989,135.2231478691103,137.770416259766,93.6072051525116,43.98727416992199,7.1770072,84.196434,0,0,0,8.6265717,67.08860778808594,21789.71294918863,1010.3709413641113,214.28153882439724,979.0299035973907,568.2196466674864,1.03201233961451,0.21208204833671654,0.5951136825456641,0.8116738803224733
405218,-37.29125,146.1876,364.2,881.514526367188,1411.44778442383,14.5666962,1.1057469,0.9007107,0,1.90760552883148,0.971339225769043,30.07117004394534,221.004303,139.81837892532354,166.239242553711,99.9403953552246,56.978912353515994,15.6702118,84.3134689,0,0,0,0.0163264,72.85414123535156,38576.873004265086,1115.358918987805,517.8457182759392,968.5161948846114,641.2880517793768,1.1516161783135577,0.46428616785158927,0.5691836645731524,0.9135598025827628
405219,-37.330415,146.129585,700.2,785.320495605469,1272.24374389649,12.5437698,1.2662867,0.8760216,0,1.65862333774567,0.988674521446228,30.773037815094032,206.3279114,137.3696184158326,158.48681640625,100,55.15977478027301,0.5559286,99.0335312,0,0,0,0.410559,70.82337951660156,30607.569941042828,1147.8357051763032,418.29020718518694,973.7097020831038,662.9540724464841,1.1788274294902097,0.36441644505294346,0.6313267605780205,0.9463388865289184
405226,-36.621015,145.306485,749.4,204.060546875,419.527488708496,1.8393238,1.6253014,0.857415,29.6545715,23.9375476837158,0.95923113822937,33.17728452682493,63.3547935,127.53308582305894,78.0958938598633,25.582367181777997,7.090705871582003,25.4935112,4.2935658,0,0,0,70.2128677,62.46497344970703,2913.0107314922943,610.793995903692,49.22740244609103,1110.2101506412234,498.7413019085755,0.5501607020534951,0.08059575368493478,0.2801419289619408,0.8778310720472645
405227,-37.366955,146.056955,626.9,752.27587890625,1165.22485351562,11.1845837,3.6846027,0.9030735,0,3.98889231681824,1.01526319980621,33.835922050476064,256.339325,139.71127367019662,163.673782348633,100,71.460205078125,10.5733557,86.3803329,0,0,0,3.0463488,72.078521728515625,31416.601958710115,1300.5935088336055,423.50192238766977,964.14502597897,645.4491514999468,1.3489604507506676,0.32562204832736213,0.6765870091879366,0.9359028792630422
